participant,slide,order,grade,probCC,probHCC,diag,gt,name,type,mode,accuracy,errortype,errormodel
P3Test1_02212019,slide1.3,1,2,0.9997661114,0.0002338860068,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.3,1,2,0.9997661114,0.0002338860068,0,0,None-GI Specialist 3,4,0,1,0,0
P2Test2_02182019,slide2.5,0,2,0.999768436,0.0002315799939,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide2.5,0,2,0.999768436,0.0002315799939,0,0,Trainee 3,3,0,1,0,0
P11Test1_02072019,slide1.7,1,2,0.9998311996,0.0001688299963,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide1.7,1,2,0.9998311996,0.0001688299963,1,1,None-GI Specialist 5,4,0,1,0,1
P6Test2_02262019,slide4.8,0,2,0.9998525977,0.0001474169985,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide4.8,0,2,0.9998525977,0.0001474169985,0,0,None-GI Specialist 4,2,0,1,0,0
P11Test2_02202019,slide4.8,0,2,0.9998708963,0.0001291119988,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide4.8,0,2,0.9998708963,0.0001291119988,0,0,None-GI Specialist 5,4,0,1,0,0
P6Test2_02262019,slide8.3,0,3,0.999873817,0.0001261610014,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.3,0,3,0.999873817,0.0001261610014,0,0,None-GI Specialist 4,2,0,1,0,0
P7Test2_02252019,slide8.3,0,3,0.9999033809,0.00009660000069,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.3,0,3,0.9999033809,0.00009660000069,0,0,GI Specialist 2,1,0,1,0,0
P11Test2_02202019,slide2.2,0,2,0.9999052286,0.00009480000153,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.2,0,2,0.9999052286,0.00009480000153,0,0,None-GI Specialist 5,4,0,1,0,0
P7Test2_02252019,slide2.10,0,1,0.9999154806,0.00008450000314,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.10,0,1,0.9999154806,0.00008450000314,0,0,GI Specialist 2,1,0,1,0,0
P10Test2_02032019,slide4.8,0,2,0.9999158382,0.00008420000086,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide4.8,0,2,0.9999158382,0.00008420000086,0,0,None-GI Specialist 1,2,0,1,0,0
P10Test1_02152019,slide1.3,1,2,0.9999414086,0.00005859999874,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide1.3,1,2,0.9999414086,0.00005859999874,0,0,None-GI Specialist 1,2,0,1,0,0
P5Test2_02212019,slide8.3,0,3,0.9999435544,0.00005650000094,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.3,0,3,0.9999435544,0.00005650000094,0,0,Trainee 1,3,0,1,0,0
P4Test2_11312019,slide8.2,0,2,0.9999588728,0.00004110000009,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide8.2,0,2,0.9999588728,0.00004110000009,0,0,GI Specialist 3,1,0,1,0,0
P4Test2_11312019,slide8.3,0,3,0.9999617338,0.0000383000006,0,0,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide8.3,0,3,0.9999617338,0.0000383000006,0,0,GI Specialist 3,1,0,1,0,0
P4Test1_02242019,slide3.7,1,3,0.9999670386,0.0000328999995,0,0,GI Specialist 3,1,1,1,0,0
P4Test1_02242019,slide3.7,1,3,0.9999670386,0.0000328999995,0,0,GI Specialist 3,1,0,1,0,0
P1Test2_03082019,slide2.5,0,2,0.9999701977,0.00002979999954,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide2.5,0,2,0.9999701977,0.00002979999954,0,0,None-GI Specialist 2,2,0,1,0,0
P1Test2_03082019,slide2.10,0,1,0.9999706745,0.00002929999937,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide2.10,0,1,0.9999706745,0.00002929999937,0,0,None-GI Specialist 2,2,0,1,0,0
P7Test2_02252019,slide4.8,0,2,0.9999715686,0.00002839999979,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide4.8,0,2,0.9999715686,0.00002839999979,0,0,GI Specialist 2,1,0,1,0,0
P2Test2_02182019,slide2.2,0,2,0.9999743104,0.00002569999924,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide2.2,0,2,0.9999743104,0.00002569999924,0,0,Trainee 3,3,0,1,0,0
P1Test2_03082019,slide4.8,0,2,0.999977529,0.00002250000034,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide4.8,0,2,0.999977529,0.00002250000034,0,0,None-GI Specialist 2,2,0,1,0,0
P9Test1_02242019,slide3.2,1,2,0.9999842048,0.00001580000026,0,0,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide3.2,1,2,0.9999842048,0.00001580000026,0,0,Trainee 2,3,0,1,0,0
P7Test2_02252019,slide2.2,0,2,0.9999883771,0.00001160000011,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.2,0,2,0.9999883771,0.00001160000011,0,0,GI Specialist 2,1,0,1,0,0
P7Test2_02252019,slide8.7,0,3,0.9999907613,0.000009219999811,0,0,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.7,0,3,0.9999907613,0.000009219999811,0,0,GI Specialist 2,1,0,1,0,0
P2Test2_02182019,slide4.8,0,2,0.9999951124,0.00000485999999,0,0,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide4.8,0,2,0.9999951124,0.00000485999999,0,0,Trainee 3,3,0,1,0,0
P5Test2_02212019,slide2.2,0,2,0.9999985695,0.000001409999982,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.2,0,2,0.9999985695,0.000001409999982,0,0,Trainee 1,3,0,1,0,0
P5Test2_02212019,slide4.8,0,2,0.9999986291,0.000001389999966,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide4.8,0,2,0.9999986291,0.000001389999966,0,0,Trainee 1,3,0,1,0,0
P8Test2_02022019,slide2.3,0,2,1,0,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.3,0,2,1,0,0,0,GI Specialist 1,1,0,1,0,0
